Time,Name,Email,Details
2019-07-12 17:32:51.261 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:32:51.271 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT DISTINCT "crud_computer"."id". "crud_computer"."RESOURCEID". "crud_computer"."CICLASS". "crud_computer"."OSRUNNING". "crud_computer"."FQDN". "crud_computer"."SUPPORTORG". "crud_computer"."SUBACCOUNT". "crud_computer"."CUSTOMERCODE". "crud_computer"."COUNTRYCODE". "crud_computer"."UPDATEORIGIN". "crud_computer"."LASTSAVEDDATE". "crud_computer"."RESOURCETYPE". "crud_computer"."RESOURCEUSAGE" FROM "crud_computer" WHERE "crud_computer"."RESOURCEID" = 'ertyujhcdx' LIMIT 21; args=('ertyujhcdx'.)]
2019-07-12 17:32:51.277 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT DISTINCT "crud_computer"."id". "crud_computer"."RESOURCEID". "crud_computer"."CICLASS". "crud_computer"."OSRUNNING". "crud_computer"."FQDN". "crud_computer"."SUPPORTORG". "crud_computer"."SUBACCOUNT". "crud_computer"."CUSTOMERCODE". "crud_computer"."COUNTRYCODE". "crud_computer"."UPDATEORIGIN". "crud_computer"."LASTSAVEDDATE". "crud_computer"."RESOURCETYPE". "crud_computer"."RESOURCEUSAGE" FROM "crud_computer" WHERE "crud_computer"."RESOURCEID" = 'ertyujhcdx'; args=('ertyujhcdx'.)]
2019-07-12 17:32:51.281 ,jak ,yhgiikui@gmail.com,[(0.000) BEGIN; args=None]
2019-07-12 17:32:51.288 ,jak ,yhgiikui@gmail.com,[(0.001) INSERT INTO "crud_computer" ("RESOURCEID". "CICLASS". "OSRUNNING". "FQDN". "SUPPORTORG". "SUBACCOUNT". "CUSTOMERCODE". "COUNTRYCODE". "UPDATEORIGIN". "LASTSAVEDDATE". "RESOURCETYPE". "RESOURCEUSAGE") VALUES ('ertyujhcdx'. NULL. NULL. 'ertyujhcdx'. NULL. 'Gold-esdfsA@yahooo.com'. 'igu'. ''. NULL. '2019-07-12'. NULL. NULL); args=['ertyujhcdx'. None. None. 'ertyujhcdx'. None. 'Gold-esdfsA@yahooo.com'. 'igu'. ''. None. '2019-07-12'. None. None]]
2019-07-12 17:32:51.641 ,jak ,yhgiikui@gmail.com,[(0.000) BEGIN; args=None]
2019-07-12 17:32:51.644 ,jak ,yhgiikui@gmail.com,[(0.001) INSERT INTO "crud_alias" ("RESOURCEID". "ALIAS". "LASTSAVEDDATE". "UPDATEORIGIN") VALUES ('ertyujhcdx'. '([''ertyujhcdx''].)'. '2019-07-12'. NULL); args=['ertyujhcdx'. "(['ertyujhcdx'].)". '2019-07-12'. None]]
2019-07-12 17:32:51.823 ,jak ,yhgiikui@gmail.com,[(0.007) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:32:51.809553' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:32:51.809553'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:32:51.830 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:32:51.839 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:32:54.300 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:32:54.288270' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:32:54.288270'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:32:54.307 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:32:54.315 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:35:54.362 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:35:54.344691' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:35:54.344691'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:35:54.376 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:35:54.386 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:36:40.175 ,jak ,yhgiikui@gmail.com,[(0.012) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:36:40.158592' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:36:40.158592'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:36:40.182 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:36:40.191 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:39:43.701 ,jak ,yhgiikui@gmail.com,[(0.005) 
2019-07-12 17:39:43.713 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "django_migrations"."app". "django_migrations"."name" FROM "django_migrations"; args=()]
2019-07-12 17:39:50.148 ,jak ,yhgiikui@gmail.com,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:39:50.136165' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:39:50.136165'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:39:50.156 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:39:50.167 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:40:34.098 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:40:34.086818' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:40:34.086818'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:40:34.105 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:40:34.113 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:40:37.495 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:40:37.484559' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:40:37.484559'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:40:37.523 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:40:37.531 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:40:54.834 ,jak ,yhgiikui@gmail.com,[(0.014) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:40:54.813481' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:40:54.813481'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:40:54.845 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:40:54.865 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:41:14.119 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:41:14.096396' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:41:14.096396'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:41:14.131 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:41:14.139 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:41:44.628 ,jak ,yhgiikui@gmail.com,[(0.009) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:41:44.609622' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:41:44.609622'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:41:44.635 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:41:44.643 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:42:47.778 ,jak ,yhgiikui@gmail.com,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:42:47.765092' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:42:47.765092'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:42:47.787 ,jak ,yhgiikui@gmail.com,[(0.002) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:42:47.795 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:43:29.001 ,jak ,yhgiikui@gmail.com,[(0.016) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:43:28.979729' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:43:28.979729'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:43:29.017 ,jak ,yhgiikui@gmail.com,[(0.011) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:43:29.033 ,jak ,yhgiikui@gmail.com,[(0.008) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:43:33.221 ,jak ,yhgiikui@gmail.com,[(0.012) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:43:33.203150' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:43:33.203150'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:43:33.232 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:43:33.241 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:44:21.978 ,jak ,yhgiikui@gmail.com,[(0.007) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:44:21.966927' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:44:21.966927'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:44:21.986 ,jak ,yhgiikui@gmail.com,[(0.002) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:44:21.994 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:44:45.324 ,jak ,yhgiikui@gmail.com,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:44:45.314340' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:44:45.314340'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:44:45.331 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:44:45.339 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:45:35.491 ,jak ,yhgiikui@gmail.com,[(0.004) 
2019-07-12 17:45:35.503 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "django_migrations"."app". "django_migrations"."name" FROM "django_migrations"; args=()]
2019-07-12 17:45:37.427 ,jak ,yhgiikui@gmail.com,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:45:37.414624' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:45:37.414624'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:45:37.438 ,jak ,yhgiikui@gmail.com,[(0.002) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:45:37.446 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:45:51.687 ,jak ,yhgiikui@gmail.com,[(0.008) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:45:51.674149' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:45:51.674149'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:45:51.696 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:45:51.707 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:45:54.994 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:45:54.977237' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:45:54.977237'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:45:55.008 ,jak ,yhgiikui@gmail.com,[(0.003) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:45:55.017 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:46:42.487 ,jak ,yhgiikui@gmail.com,[(0.007) 
2019-07-12 17:46:42.497 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "django_migrations"."app". "django_migrations"."name" FROM "django_migrations"; args=()]
2019-07-12 17:46:44.501 ,jak ,yhgiikui@gmail.com,[(0.005) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:46:44.489306' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:46:44.489306'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:46:44.509 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:46:44.521 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:46:48.688 ,jak ,yhgiikui@gmail.com,[(0.011) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:46:48.664004' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:46:48.664004'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:46:48.704 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:46:48.722 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:47:20.772 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:47:20.763683' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:47:20.763683'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:47:20.780 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
2019-07-12 17:47:20.794 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "crud_userprofileinfo"."id". "crud_userprofileinfo"."user_id". "crud_userprofileinfo"."email". "crud_userprofileinfo"."position" FROM "crud_userprofileinfo" WHERE "crud_userprofileinfo"."id" = 2; args=(2.)]
2019-07-12 17:47:43.862 ,jak ,yhgiikui@gmail.com,[(0.004) SELECT "django_session"."session_key". "django_session"."session_data". "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2019-07-12 17:47:43.852868' AND "django_session"."session_key" = '01x9z2p3jve96vmr8kdu6k20zfsj5sfe'); args=('2019-07-12 17:47:43.852868'. '01x9z2p3jve96vmr8kdu6k20zfsj5sfe')]
2019-07-12 17:47:43.869 ,jak ,yhgiikui@gmail.com,[(0.001) SELECT "auth_user"."id". "auth_user"."password". "auth_user"."last_login". "auth_user"."is_superuser". "auth_user"."username". "auth_user"."first_name". "auth_user"."last_name". "auth_user"."email". "auth_user"."is_staff". "auth_user"."is_active". "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 2; args=(2.)]
